                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0984      0.0350       0.240       2.165       3.184              
         1.9        0.02      0.0660      0.0972      0.0355       0.244       2.194       3.145              
         3.8        0.05      0.1286      0.0958      0.0359       0.247       2.220       3.101              
         5.8        0.07      0.1879      0.0943      0.0363       0.249       2.243       3.052              
         7.7        0.10      0.2439      0.0926      0.0366       0.251       2.263       2.997              
         9.6        0.12      0.2968      0.0908      0.0369       0.253       2.279       2.938              
        11.5        0.14      0.3466      0.0887      0.0370       0.254       2.290       2.872              
        13.4        0.17      0.3936      0.0865      0.0371       0.255       2.294       2.801              
        15.3        0.19      0.4378      0.0842      0.0371       0.255       2.293       2.725              
        17.3        0.22      0.4792      0.0816      0.0370       0.254       2.285       2.642              
        19.2        0.24      0.5179      0.0789      0.0367       0.252       2.270       2.553              
        21.1        0.27      0.5538      0.0759      0.0364       0.250       2.248       2.458              
        23.0        0.29      0.5872      0.0728      0.0359       0.246       2.218       2.357              
        24.9        0.31      0.6181      0.0695      0.0353       0.242       2.179       2.250              
        26.9        0.34      0.6462      0.0660      0.0345       0.237       2.131       2.136              
        28.8        0.36      0.6715      0.0623      0.0335       0.230       2.074       2.016              
        30.7        0.39      0.6943      0.0584      0.0325       0.223       2.007       1.891              
        32.6        0.41      0.7145      0.0545      0.0312       0.215       1.932       1.763              
        34.5        0.43      0.7326      0.0504      0.0299       0.205       1.846       1.632              
        36.4        0.46      0.7474      0.0463      0.0284       0.195       1.753       1.497              
        38.4        0.48      0.7577      0.0420      0.0267       0.184       1.653       1.360              
        40.3        0.51      0.7650      0.0377      0.0249       0.171       1.542       1.220              
        42.2        0.53      0.7688      0.0333      0.0230       0.158       1.419       1.077              
        44.1        0.55      0.7687      0.0288      0.0207       0.142       1.282       0.931              
        46.0        0.58      0.7605      0.0241      0.0184       0.126       1.136       0.781              
        48.0        0.60      0.7405      0.0194      0.0158       0.109       0.978       0.629              
        49.9        0.63      0.7022      0.0147      0.0131       0.090       0.810       0.475              
        51.8        0.65      0.6275      0.0098      0.0102       0.070       0.631       0.318              
        53.7        0.68      0.4592      0.0049      0.0073       0.050       0.449       0.160              
        55.6        0.70     -0.0062      0.0000      0.0044       0.030       0.272      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
