                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1042      0.0552       1.472       8.431       8.326              
         3.0        0.02      0.0470      0.1030      0.0527       1.405       8.052       8.229              
         6.0        0.05      0.0972      0.1015      0.0503       1.340       7.675       8.112              
         9.0        0.07      0.1499      0.0998      0.0481       1.281       7.338       7.975              
        12.0        0.10      0.2033      0.0979      0.0464       1.235       7.077       7.825              
        15.0        0.12      0.2568      0.0958      0.0449       1.197       6.856       7.660              
        18.1        0.14      0.3096      0.0936      0.0437       1.163       6.664       7.480              
        21.1        0.17      0.3614      0.0911      0.0425       1.132       6.485       7.283              
        24.1        0.19      0.4118      0.0885      0.0414       1.102       6.315       7.071              
        27.1        0.22      0.4601      0.0856      0.0403       1.074       6.153       6.843              
        30.1        0.24      0.5059      0.0826      0.0393       1.047       5.998       6.600              
        33.1        0.26      0.5487      0.0793      0.0383       1.020       5.845       6.342              
        36.1        0.29      0.5881      0.0759      0.0373       0.993       5.692       6.069              
        39.1        0.31      0.6240      0.0723      0.0363       0.966       5.536       5.781              
        42.1        0.34      0.6564      0.0686      0.0352       0.938       5.373       5.480              
        45.1        0.36      0.6851      0.0646      0.0341       0.908       5.200       5.167              
        48.1        0.39      0.7107      0.0606      0.0329       0.875       5.015       4.846              
        51.1        0.41      0.7338      0.0565      0.0315       0.840       4.813       4.519              
        54.2        0.43      0.7547      0.0524      0.0301       0.801       4.588       4.184              
        57.2        0.46      0.7733      0.0481      0.0284       0.757       4.339       3.841              
        60.2        0.48      0.7883      0.0437      0.0267       0.710       4.071       3.490              
        63.2        0.51      0.7999      0.0392      0.0248       0.660       3.779       3.132              
        66.2        0.53      0.8083      0.0346      0.0227       0.604       3.459       2.765              
        69.2        0.55      0.8129      0.0299      0.0204       0.542       3.107       2.389              
        72.2        0.58      0.8102      0.0251      0.0179       0.477       2.734       2.008              
        75.2        0.60      0.7950      0.0203      0.0153       0.408       2.340       1.619              
        78.2        0.63      0.7620      0.0153      0.0126       0.335       1.917       1.222              
        81.2        0.65      0.6951      0.0103      0.0096       0.255       1.463       0.819              
        84.2        0.67      0.5290      0.0051      0.0066       0.175       1.000       0.411              
        87.3        0.70     -0.0068      0.0000      0.0037       0.098       0.562      -0.003              
                                                                                                              
                                                                                                              
                                                                                                              
