                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1025      0.0496       0.993       6.256       6.772              
         2.7        0.02      0.0509      0.1013      0.0479       0.958       6.037       6.689              
         5.5        0.05      0.1039      0.0998      0.0463       0.926       5.838       6.594              
         8.2        0.07      0.1578      0.0982      0.0449       0.900       5.670       6.485              
        10.9        0.10      0.2118      0.0964      0.0438       0.877       5.528       6.366              
        13.7        0.12      0.2652      0.0943      0.0428       0.857       5.402       6.231              
        16.4        0.14      0.3176      0.0922      0.0419       0.839       5.288       6.088              
        19.1        0.17      0.3686      0.0898      0.0410       0.822       5.179       5.931              
        21.9        0.19      0.4178      0.0872      0.0402       0.805       5.072       5.761              
        24.6        0.22      0.4647      0.0844      0.0394       0.788       4.967       5.578              
        27.4        0.24      0.5090      0.0815      0.0385       0.771       4.861       5.382              
        30.1        0.26      0.5504      0.0783      0.0377       0.754       4.754       5.174              
        32.8        0.29      0.5886      0.0750      0.0368       0.737       4.645       4.956              
        35.6        0.31      0.6234      0.0715      0.0359       0.718       4.528       4.723              
        38.3        0.34      0.6549      0.0678      0.0349       0.699       4.403       4.479              
        41.0        0.36      0.6828      0.0640      0.0338       0.677       4.266       4.224              
        43.8        0.39      0.7077      0.0600      0.0326       0.653       4.118       3.962              
        46.5        0.41      0.7302      0.0559      0.0313       0.627       3.955       3.695              
        49.2        0.43      0.7504      0.0518      0.0299       0.599       3.773       3.421              
        52.0        0.46      0.7682      0.0475      0.0283       0.567       3.571       3.140              
        54.7        0.48      0.7821      0.0432      0.0266       0.532       3.355       2.854              
        57.4        0.51      0.7926      0.0387      0.0247       0.495       3.117       2.559              
        60.2        0.53      0.7998      0.0342      0.0227       0.453       2.858       2.260              
        62.9        0.55      0.8034      0.0296      0.0204       0.408       2.572       1.954              
        65.7        0.58      0.7991      0.0248      0.0179       0.359       2.264       1.639              
        68.4        0.60      0.7826      0.0200      0.0154       0.308       1.942       1.322              
        71.1        0.63      0.7483      0.0151      0.0126       0.253       1.595       0.998              
        73.9        0.65      0.6795      0.0101      0.0097       0.194       1.224       0.670              
        76.6        0.67      0.5125      0.0051      0.0067       0.134       0.844       0.336              
        79.3        0.70     -0.0090      0.0000      0.0038       0.076       0.482      -0.003              
                                                                                                              
                                                                                                              
                                                                                                              
