                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0997      0.0398       0.407       3.210       4.214              
         2.2        0.02      0.0600      0.0984      0.0395       0.405       3.191       4.162              
         4.4        0.05      0.1189      0.0970      0.0393       0.403       3.174       4.102              
         6.6        0.07      0.1762      0.0955      0.0391       0.401       3.161       4.036              
         8.8        0.10      0.2315      0.0937      0.0390       0.400       3.148       3.962              
        10.9        0.12      0.2848      0.0918      0.0388       0.398       3.135       3.882              
        13.1        0.14      0.3357      0.0897      0.0386       0.396       3.118       3.794              
        15.3        0.17      0.3844      0.0875      0.0384       0.393       3.098       3.699              
        17.5        0.19      0.4306      0.0850      0.0381       0.390       3.073       3.596              
        19.7        0.22      0.4741      0.0824      0.0377       0.386       3.043       3.485              
        21.9        0.24      0.5149      0.0796      0.0372       0.382       3.007       3.367              
        24.1        0.26      0.5528      0.0766      0.0367       0.376       2.965       3.240              
        26.3        0.29      0.5879      0.0735      0.0361       0.370       2.916       3.106              
        28.5        0.31      0.6202      0.0701      0.0354       0.363       2.857       2.963              
        30.7        0.34      0.6496      0.0665      0.0345       0.354       2.788       2.813              
        32.8        0.36      0.6758      0.0628      0.0336       0.344       2.710       2.654              
        35.0        0.39      0.6993      0.0589      0.0325       0.333       2.620       2.490              
        37.2        0.41      0.7204      0.0549      0.0312       0.320       2.520       2.321              
        39.4        0.43      0.7392      0.0508      0.0298       0.306       2.407       2.149              
        41.6        0.46      0.7551      0.0467      0.0283       0.290       2.283       1.972              
        43.8        0.48      0.7667      0.0424      0.0266       0.273       2.150       1.792              
        46.0        0.51      0.7751      0.0380      0.0248       0.254       2.004       1.608              
        48.2        0.53      0.7801      0.0336      0.0228       0.234       1.842       1.420              
        50.4        0.55      0.7814      0.0290      0.0206       0.211       1.662       1.228              
        52.5        0.58      0.7745      0.0244      0.0182       0.187       1.470       1.031              
        54.7        0.60      0.7558      0.0197      0.0157       0.160       1.264       0.831              
        56.9        0.63      0.7190      0.0148      0.0129       0.132       1.044       0.627              
        59.1        0.65      0.6465      0.0100      0.0100       0.103       0.809       0.421              
        61.3        0.67      0.4784      0.0050      0.0070       0.072       0.568       0.211              
        63.5        0.70     -0.0066      0.0000      0.0042       0.043       0.337      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
